Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeName
36,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,6253,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,Samantha Newman
36,No,Travel_Rarely,852,Sales,10,3,Marketing,1,6254,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,Jason Brown
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,6255,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0,Haley Espinoza
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,6256,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,Keith Jones
34,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,6257,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,Paul Kaiser
35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,6258,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,Wanda Norton
43,Yes,Travel_Rarely,804,Sales,9,3,Marketing,1,6259,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3,Angel Hill
32,No,Non-Travel,862,Sales,2,1,Life Sciences,1,6260,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,Evelyn Abbott
36,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,6261,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2,Diane Rivera
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,6262,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8,Thomas Holmes
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,6263,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0,Johnathan Steele
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,6264,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,Troy White
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,6265,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,Jason Gonzales
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,6266,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,Joanne Murray
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,6267,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,Samantha Rodgers
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,6268,4,Female,50,3,5,Manager,3,Divorced,4374,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,Dana Barber
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,6269,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,Cynthia Brooks
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,6270,3,Male,48,2,1,Research Scientist,4,Married,4374,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,Jessica Perez
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,6271,3,Female,69,3,4,Manager,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,Gina Cox
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1,6272,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,Marcus Wallace
33,No,Travel_Rarely,804,Human Resources,2,3,Human Resources,1,6273,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,Anthony Weiss
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,6274,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,Donald Perez
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,6275,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,Scott Leon
40,No,Travel_Frequently,1184,Sales,2,4,Medical,1,6276,2,Male,62,3,2,Sales Executive,2,Married,5744,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,Patrick Velez
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,6277,4,Female,30,3,4,Manager,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,Christopher Lawson
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,6278,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,Rebecca Brown
46,No,Travel_Rarely,804,Research & Development,15,2,Life Sciences,1,6279,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,Andrea Ponce
35,No,Travel_Rarely,804,Sales,17,4,Life Sciences,1,6280,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,Leroy Gardner
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,6281,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,Jeff Acosta
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,6282,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,Mathew Baldwin
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,6283,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,Patricia Dudley
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,6284,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,Lauren Dean
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,6285,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,Jacob Anderson
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1,6286,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,Barbara White
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,6287,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,Aaron Castillo
42,No,Non-Travel,179,Human Resources,2,5,Medical,1,6288,4,Male,79,4,2,Human Resources,1,Married,3886,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,Tamara Owens
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1,6289,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,Michele Reid
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,6290,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,Edwin Martin
36,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,6291,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,Justin Peters
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,6292,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7,Mrs. Dawn Nelson
33,No,Travel_Rarely,804,Research & Development,9,3,Medical,1,6293,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,Gregory Wilson
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,6294,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3,Matthew Wright
25,No,Travel_Rarely,804,Sales,10,4,Life Sciences,1,6295,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1,Michael Rodriguez
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,6296,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,Denise Bowman
42,No,Travel_Frequently,804,Research & Development,26,5,Medical,1,6297,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,Christopher Bonilla
36,No,Non-Travel,1212,Sales,8,2,Marketing,1,6298,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Lisa Marshall
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,6299,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,Scott Anderson
54,No,Travel_Frequently,804,Research & Development,1,4,Life Sciences,1,6300,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,Joseph Williams
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,6301,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,Michaela Alvarez
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,6302,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,Wayne Knox
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,6303,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,David Simmons
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,6304,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,Zachary Webb
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,6305,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,Lindsey Duran
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,6306,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,Stephen Mckenzie
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,6307,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,Haley Thompson
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,6308,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,Shirley Rasmussen
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,6309,1,Male,85,2,5,Manager,3,Married,4374,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,Allison Flores
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,6310,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,Megan Lee
36,No,Travel_Rarely,804,Research & Development,2,2,Technical Degree,1,6311,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,Mr. Bradley Reese
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,6312,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,Travis Johnston
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,6313,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,Kristin Reynolds
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,6314,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,Michael Brown
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,6315,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,Jordan Moore
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,6316,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,Autumn Ho
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,6317,2,Male,88,3,5,Manager,2,Married,5744,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,Ashley Ryan
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1,6318,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,David Pham
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,6319,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,Ebony Erickson
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,6320,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,Tracy Anderson
36,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,6321,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Amy Hunter
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,6322,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Colleen Barnes
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,6323,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Jason Martinez
55,No,Non-Travel,177,Research & Development,8,1,Medical,1,6324,4,Male,37,2,4,Healthcare Representative,2,Divorced,4374,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,Jonathan Alexander
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,6325,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Shane Kelly
36,No,Travel_Rarely,168,Sales,4,2,Marketing,1,6326,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,Nathaniel Weaver
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,6327,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,Jacob Benson
51,No,Travel_Frequently,804,Sales,9,3,Life Sciences,1,6328,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,Brittany Huynh
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,6329,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,Mary Nelson
36,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,6330,3,Female,46,3,2,Laboratory Technician,2,Divorced,4374,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,David Allen
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,6331,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,Debra Thomas
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,6332,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,April Brown
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,6333,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,Mary Rivera
36,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,6334,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,Matthew Bennett
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,6335,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,Kristine Jones
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1,6336,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Daniel Castro
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,6337,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,Shannon Smith
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,6338,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Tiffany Roberts
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,6339,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,Nancy Williams
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,6340,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,Heather Oneal
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,6341,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,Justin George
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,6342,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Janet English
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,6343,4,Male,84,3,1,Research Scientist,1,Single,4374,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,Susan Lambert
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,6344,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,Jessica Kent
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,6345,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,Steven Daugherty
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,6346,2,Female,83,3,5,Manager,2,Single,4374,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,Kathleen Moore
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,6347,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,John Brooks
36,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,6348,1,Male,88,3,1,Research Scientist,3,Divorced,4374,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,Kyle Clark
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,6349,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,Mr. Christopher Castillo
39,Yes,Travel_Rarely,804,Research & Development,23,3,Medical,1,6350,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,Charles Perry
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,6351,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,Anne Wheeler
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,6352,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,Lisa Garcia
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,6353,4,Female,44,3,1,Human Resources,1,Single,3886,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,George Martinez
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,6354,3,Female,55,1,2,Laboratory Technician,4,Married,4374,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,Michael Phillips
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,6355,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,Joanna Jones
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,6356,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,Louis Perkins
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,6357,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,Shane Love
36,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,6358,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,Matthew Lucas
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,6359,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,Jessica Reed
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,6360,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,Adrian Gallegos
41,No,Non-Travel,804,Sales,10,2,Medical,1,6361,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Ashley Brewer
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,6362,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,Maureen Chase
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,6363,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Erin Bowen
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,6364,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,Amanda Cline
55,No,Travel_Rarely,804,Research & Development,2,2,Medical,1,6365,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,Stacy Porter
56,No,Travel_Rarely,804,Human Resources,8,4,Life Sciences,1,6366,4,Male,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,Marie Marquez
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,6367,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,Tina Ferguson
36,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,6368,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,Sarah Reese
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,6369,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,Lisa Sanchez
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,6370,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Rebecca Brown
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,6371,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,Haley King
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,6372,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10,Evelyn Cross
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,6373,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,Wayne Carter
36,No,Travel_Rarely,507,Sales,15,2,Medical,1,6374,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,Dylan Smith
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,6375,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,Jason Parker
58,Yes,Travel_Rarely,804,Research & Development,7,4,Medical,1,6376,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9,Sarah Bush
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,6377,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3,Cory Lee
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,6378,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13,Jesus Ellis
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,6379,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8,Marc Wilson
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1,6380,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,Terry Morgan
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,6381,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3,Tammy Gray
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,6382,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0,Donald Murphy
